Age,Gender,Education Level,Job Title,Years of Experience,Salary,Math exam score,Programming exam score
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,49,45
31.0,Female,Master's Degree,Financial Manager,8.0,120000.0,77,73
27.0,Male,Bachelor's Degree,Software Engineer,3.0,85000.0,70,69
35.0,Female,Master's Degree,Marketing Director,11.0,160000.0,73,89
24.0,Male,Bachelor's Degree,Financial Analyst,1.0,55000.0,40,52
28.0,Female,PhD,Data Scientist,5.0,100000.0,69,78
32.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0,91,76
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,72,77
41.0,Male,Master's Degree,Senior Software Engineer,19.0,185000.0,78,83
29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0,64,79
33.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0,55,52
24.0,Female,High School,Sales Associate,0.0,25000.0,57,65
30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,79,64
26.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,66,65
32.0,Male,PhD,Research Scientist,10.0,150000.0,68,69
22.0,Female,High School,Receptionist,0.0,25000.0,52,54
37.0,Male,Bachelor's Degree,Product Manager,13.0,160000.0,98,79
38.0,Female,Master's Degree,Marketing Manager,14.0,170000.0,67,77
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,51,45
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,69,74
29.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,65,58
34.0,Female,PhD,Research Director,11.0,160000.0,81,97
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,65,70
31.0,Female,Master's Degree,Financial Manager,8.0,120000.0,64,71
27.0,Male,Bachelor's Degree,Junior Software Engineer,1.0,55000.0,72,68
31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,73,77
29.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,81,81
34.0,Female,PhD,Research Director,11.0,160000.0,64,64
26.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,64,69
31.0,Female,Master's Degree,Financial Manager,8.0,120000.0,46,57
27.0,Male,Bachelor's Degree,Software Engineer,3.0,85000.0,61,62
35.0,Female,Master's Degree,Marketing Director,11.0,160000.0,55,71
24.0,Male,Bachelor's Degree,Financial Analyst,1.0,55000.0,30,22
28.0,Female,PhD,Data Scientist,5.0,100000.0,63,66
32.0,Male,Bachelor's Degree,Project Manager,8.0,120000.0,82,77
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,50,58
41.0,Male,Master's Degree,Senior Software Engineer,19.0,185000.0,71,62
29.0,Female,Bachelor's Degree,Digital Marketing Specialist,4.0,65000.0,64,69
33.0,Male,Bachelor's Degree,Marketing Manager,9.0,130000.0,51,37
24.0,Female,High School,Sales Associate,0.0,25000.0,77,83
30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,59,56
26.0,Female,Bachelor's Degree,Social Media Man,7.0,100000.0,66,68
31.0,Male,Bachelor's Degree,Software Engineer,7.0,120000.0,88,80
26.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,69,73
33.0,Male,Master's Degree,Marketing Manager,9.0,130000.0,74,71
29.0,Female,High School,Customer Service Representative,3.0,35000.0,66,79
36.0,Male,PhD,Research Scientist,13.0,160000.0,54,47
27.0,Female,Bachelor's Degree,Marketing Coordinator,2.0,50000.0,68,75
31.0,Male,Bachelor's Degree,Project Manager,6.0,100000.0,56,51
28.0,Female,Master's Degree,Financial Analyst,4.0,80000.0,52,63
25.0,Male,Bachelor's Degree,Software Engineer,1.0,60000.0,64,68
30.0,Female,Bachelor's Degree,Sales Manager,5.0,90000.0,71,75
34.0,Male,PhD,Research Director,11.0,170000.0,76,66
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,72,71
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,61,59
24.0,Female,High School,Receptionist,0.0,25000.0,67,70
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,73,69
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,33,44
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,82,75
31.0,Female,PhD,Data Scientist,8.0,140000.0,90,97
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,65,53
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,50,53
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,64,62
36.0,Female,PhD,Research Scientist,12.0,160000.0,73,76
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,60,61
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,67,77
34.0,Male,PhD,Research Director,11.0,170000.0,82,78
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,77,72
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,59,60
24.0,Female,High School,Receptionist,0.0,25000.0,45,51
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,48,60
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,79,81
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,68,54
31.0,Female,PhD,Data Scientist,8.0,140000.0,73,84
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,61,62
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,62,69
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,81,70
36.0,Female,PhD,Research Scientist,12.0,160000.0,57,78
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,68,69
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,77,80
34.0,Male,PhD,Research Director,11.0,170000.0,45,47
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,55,68
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,66,63
24.0,Female,High School,Receptionist,0.0,25000.0,64,66
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,85,92
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,60,60
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,76,70
31.0,Female,PhD,Data Scientist,8.0,140000.0,46,58
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,70,76
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,77,83
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,69,62
36.0,Female,PhD,Research Scientist,12.0,160000.0,96,95
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,72,68
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,61,75
34.0,Male,PhD,Research Director,11.0,170000.0,57,60
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,75,83
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,49,42
24.0,Female,High School,Receptionist,0.0,25000.0,90,94
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,70,59
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,77,70
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,55,54
31.0,Female,PhD,Data Scientist,8.0,140000.0,63,66
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,57,45
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,74,83
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,63,63
36.0,Female,PhD,Research Scientist,12.0,160000.0,65,73
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,81,85
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,72,79
34.0,Male,PhD,Research Director,11.0,170000.0,82,79
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,70,78
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,71,62
24.0,Female,High School,Receptionist,0.0,25000.0,87,91
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,63,69
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,55,57
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,81,69
31.0,Female,PhD,Data Scientist,8.0,140000.0,54,71
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,70,69
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,38,54
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,72,66
36.0,Female,PhD,Research Scientist,12.0,160000.0,78,78
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,66,61
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,60,73
34.0,Male,PhD,Research Director,11.0,170000.0,54,54
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,52,59
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,43,37
24.0,Female,High School,Receptionist,0.0,25000.0,77,83
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,81,83
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,83,90
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,68,66
31.0,Female,PhD,Data Scientist,8.0,140000.0,53,60
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,67,53
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,53,62
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,67,56
36.0,Female,PhD,Research Scientist,12.0,160000.0,47,53
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,62,61
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,64,64
34.0,Male,PhD,Research Director,11.0,170000.0,63,58
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,73,70
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,72,67
24.0,Female,High School,Receptionist,0.0,25000.0,61,75
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,54,54
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,70,74
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,75,66
31.0,Female,PhD,Data Scientist,8.0,140000.0,55,71
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,76,71
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,61,75
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,68,51
36.0,Female,PhD,Research Scientist,12.0,160000.0,50,57
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,86,81
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,63,66
34.0,Male,PhD,Research Director,11.0,170000.0,73,74
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,37,44
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,67,59
24.0,Female,High School,Receptionist,0.0,25000.0,69,79
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,87,77
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,47,58
26.0,Male,Bachelor's Degree,Product Designer,2.0,50000.0,48,44
31.0,Female,PhD,Data Scientist,8.0,140000.0,76,83
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,81,72
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,73,78
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,66,51
36.0,Female,PhD,Research Scientist,12.0,160000.0,54,61
25.0,Male,Bachelor's Degree,Product Manager,1.0,55000.0,40,49
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,85000.0,35,46
34.0,Male,PhD,Research Director,11.0,170000.0,53,50
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,75,78
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,66,67
24.0,Female,High School,Receptionist,0.0,25000.0,22,36
37.0,Male,Master's Degree,Marketing Director,14.0,180000.0,53,57
28.0,Female,Bachelor's Degree,Marketing Coordinator,3.0,60000.0,54,62
33.0,Male,Master's Degree,Software Engineer,9.0,120000.0,57,49
26.0,Female,Bachelor's Degree,Graphic Designer,1.0,45000.0,51,60
29.0,Male,Bachelor's Degree,Product Manager,5.0,80000.0,72,62
35.0,Female,PhD,Research Scientist,11.0,150000.0,63,72
27.0,Male,Bachelor's Degree,Software Engineer,2.0,65000.0,71,66
31.0,Female,Bachelor's Degree,Marketing Manager,7.0,100000.0,44,52
28.0,Male,Master's Degree,Financial Analyst,4.0,90000.0,88,75
24.0,Female,Bachelor's Degree,Marketing Analyst,0.0,40000.0,57,69
30.0,Male,Bachelor's Degree,Project Manager,6.0,110000.0,78,67
34.0,Female,PhD,Research Director,12.0,170000.0,71,75
27.0,Male,Bachelor's Degree,Software Engineer,3.0,75000.0,77,73
33.0,Female,Master's Degree,Marketing Manager,8.0,120000.0,55,57
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,75,69
25.0,Female,High School,Customer Service Representative,1.0,30000.0,83,91
36.0,Male,PhD,Research Scientist,13.0,180000.0,70,67
39.0,Female,Bachelor's Degree,Financial Manager,15.0,200000.0,77,84
26.0,Male,Bachelor's Degree,Product Designer,1.0,50000.0,66,62
31.0,Female,PhD,Data Scientist,8.0,140000.0,70,75
28.0,Male,Bachelor's Degree,Marketing Analyst,3.0,65000.0,57,50
32.0,Female,Bachelor's Degree,Product Manager,7.0,110000.0,63,71
24.0,Male,High School,Delivery Driver,0.0,28000.0,71,71
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,64,57
39.0,Female,Bachelor's Degree,Financial Manager,16.0,210000.0,44,41
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,58,61
31.0,Female,PhD,Data Scientist,8.0,140000.0,56,67
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,80,85
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,68,79
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,66,66
36.0,Female,PhD,Research Scientist,12.0,170000.0,46,64
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,75,73
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,57,66
34.0,Male,PhD,Research Director,11.0,160000.0,61,55
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,78,83
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,64,63
24.0,Female,High School,Receptionist,0.0,25000.0,84,89
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,58,57
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,77,91
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,74,75
31.0,Female,PhD,Data Scientist,8.0,140000.0,70,79
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,73,74
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,49,56
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,63,45
36.0,Female,PhD,Research Scientist,12.0,170000.0,57,69
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,62,53
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,65,72
34.0,Male,PhD,Research Director,11.0,160000.0,72,53
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,71,78
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,69,58
24.0,Female,High School,Receptionist,0.0,25000.0,59,59
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,55,51
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,72,85
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,53,50
31.0,Female,PhD,Data Scientist,8.0,140000.0,75,84
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,63,59
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,61,73
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,59,62
36.0,Female,PhD,Research Scientist,12.0,170000.0,76,76
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,60,58
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,66,70
34.0,Male,PhD,Research Director,11.0,160000.0,74,69
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,42,45
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,51,59
24.0,Female,High School,Receptionist,0.0,25000.0,28,38
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,81,70
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,42,61
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,94,86
31.0,Female,PhD,Data Scientist,8.0,140000.0,60,67
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,74,67
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,63,61
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,72,78
36.0,Female,PhD,Research Scientist,12.0,170000.0,86,91
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,78,80
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,95,93
34.0,Male,PhD,Research Director,11.0,160000.0,71,65
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,66,81
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,76,69
24.0,Female,High School,Receptionist,0.0,25000.0,54,55
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,80,64
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,79,83
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,83,87
31.0,Female,PhD,Data Scientist,8.0,140000.0,67,76
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,73,65
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,68,77
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,54,43
36.0,Female,PhD,Research Scientist,12.0,170000.0,44,58
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,62,66
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,58,80
34.0,Male,PhD,Research Director,11.0,160000.0,71,64
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,65,71
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,93,91
24.0,Female,High School,Receptionist,0.0,25000.0,72,64
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,48,48
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,65,68
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,47,50
31.0,Female,PhD,Data Scientist,8.0,140000.0,54,56
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,61,50
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,64,75
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,72,65
36.0,Female,PhD,Research Scientist,12.0,170000.0,88,91
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,70,71
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,69,69
34.0,Male,PhD,Research Director,11.0,160000.0,87,91
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,84,87
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,43,56
24.0,Female,High School,Receptionist,0.0,25000.0,87,80
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,61,53
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,50,69
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,57,55
31.0,Female,PhD,Data Scientist,8.0,140000.0,60,70
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,70,52
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,36,40
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,65,62
36.0,Female,PhD,Research Scientist,12.0,170000.0,63,75
25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,34,19
30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,65,75
34.0,Male,PhD,Research Director,11.0,160000.0,54,50
28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,73,75
32.0,Male,Bachelor's Degree,Product Manager,7.0,120000.0,63,50
24.0,Female,High School,Receptionist,0.0,25000.0,35,43
37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,81,88
39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,90,95
26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,70,62
31.0,Female,PhD,Data Scientist,8.0,140000.0,66,81
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,67,65
33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,78,87
27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,88,89
29.0,Male,Bachelor's Degree,Software Engineer,3.0,75000.0,85,82
32.0,Female,Master's Degree,Marketing Manager,8.0,120000.0,66,68
27.0,Male,Bachelor's Degree,Product Manager,2.0,65000.0,89,82
30.0,Female,PhD,Data Scientist,6.0,100000.0,68,79
36.0,Male,Bachelor's Degree,Financial Analyst,11.0,150000.0,63,68
28.0,Female,Bachelor's Degree,Marketing Coordinator,3.0,60000.0,55,68
33.0,Male,Master's Degree,Software Engineer,9.0,120000.0,58,58
26.0,Female,Bachelor's Degree,Graphic Designer,1.0,45000.0,51,63
29.0,Male,Bachelor's Degree,Product Manager,5.0,80000.0,58,55
35.0,Female,PhD,Research Scientist,11.0,150000.0,48,58
27.0,Male,Bachelor's Degree,Software Engineer,2.0,65000.0,95,86
31.0,Female,Bachelor's Degree,Marketing Manager,7.0,100000.0,69,65
28.0,Male,Master's Degree,Financial Analyst,4.0,90000.0,97,98
24.0,Female,Bachelor's Degree,Marketing Analyst,0.0,40000.0,47,51
30.0,Male,Bachelor's Degree,Project Manager,6.0,110000.0,69,64
34.0,Female,PhD,Research Director,12.0,170000.0,55,82
27.0,Male,Bachelor's Degree,Software Engineer,3.0,75000.0,64,48
33.0,Female,Master's Degree,Marketing Manager,8.0,120000.0,39,47
29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,45,47
25.0,Female,High School,Customer Service Representative,1.0,30000.0,55,65
36.0,Male,PhD,Research Scientist,13.0,180000.0,64,70
39.0,Female,Bachelor's Degree,Financial Manager,15.0,200000.0,66,70
26.0,Male,Bachelor's Degree,Product Designer,1.0,50000.0,77,64
31.0,Female,PhD,Data Scientist,8.0,140000.0,49,53
28.0,Male,Bachelor's Degree,Marketing Analyst,3.0,65000.0,81,76
32.0,Female,Bachelor's Degree,Product Manager,7.0,110000.0,59,58
24.0,Male,High School,Delivery Driver,0.0,28000.0,69,63
